Wavelength (nm),SSA=10m² kg⁻¹,SSA=15m² kg⁻¹,SSA=20m² kg⁻¹,SSA=25m² kg⁻¹,SSA=30m² kg⁻¹,SSA=35m² kg⁻¹,SSA=40m² kg⁻¹,SSA=45m² kg⁻¹,SSA=50m² kg⁻¹
1940.0,0.007260165731065708,0.01063949189692774,0.01488491668421784,0.019536588932693454,0.024370700604529914,0.02925418309033533,0.03410171893398571,0.0388582489691867,0.04348905798692649
1950.0,0.006573564404084746,0.009041201399646117,0.01239191127696051,0.016192664510009173,0.02023165694642819,0.024386234163787445,0.028575994423014728,0.032745858434506135,0.036857926810692034
1960.0,0.006172071479607266,0.007971305674929898,0.010636068059365737,0.013775080316974261,0.017183230752408105,0.020744933504494738,0.024385406573656173,0.028052358886131307,0.03170817838423796
1970.0,0.006030626125914299,0.007558529617157567,0.009931235623207251,0.012785531191440411,0.01591958286284565,0.019220141457828216,0.02261485471080976,0.026053131895744652,0.029498143832347903
1980.0,0.005928185087740533,0.0072413675054969085,0.009374426253452833,0.011993218452045602,0.014899520550087782,0.017981678934343458,0.021169197225029864,0.024413001313800656,0.027677150597116344
1990.0,0.005915603688631676,0.007218041943425813,0.009338598311248688,0.01194488272295173,0.01483898936530802,0.01790938582326415,0.021085683566250627,0.02431889439334949,0.027573131389049828
2000.0,0.005903092704651656,0.007194900710665268,0.009303060734930289,0.011896934960573438,0.014778937269970299,0.017837655779813454,0.02100280886293175,0.024225493807224194,0.027469877485581707
2010.0,0.005938168389719018,0.007339005694365158,0.009569851137421571,0.012284333601200726,0.015282999295225204,0.01845374467866452,0.02172539482580424,0.025048266862950964,0.028386041000090404
2020.0,0.005978096075273163,0.007492712672977511,0.009849131927320839,0.012686541901603532,0.015803895200808125,0.019088296367644364,0.022467599968939093,0.02589133878372696,0.029322747974015014
2030.0,0.006047584424452737,0.007729445440021662,0.010266777480101899,0.013280617180951334,0.016567947251906457,0.020014541668604755,0.023546775658189616,0.02711309783027444,0.03067620773420627
2040.0,0.0061280971241713346,0.007986481621555633,0.010710639954346388,0.013905881403299127,0.01736742982802078,0.020979478549504386,0.02466682334086417,0.028376882128431553,0.03207194770711241
2050.0,0.006306387058603592,0.00850046736730747,0.01157115881546874,0.015101231570690741,0.018882736713648336,0.02279641321996351,0.02676412778268599,0.030731717834815625,0.034661153471995665
2060.0,0.0065396376864115474,0.009116689329651486,0.012572364080168163,0.016472098543208566,0.02060395245178374,0.024844280591263136,0.029111965010103706,0.033351735221439756,0.03752590844573499
2070.0,0.006960300237275908,0.01012627053369498,0.014160285170560174,0.018610735953228583,0.02325793819889162,0.02797134527257311,0.032666480742230775,0.037287942256376376,0.04179999896696501
2080.0,0.007543717767940352,0.011407984566294176,0.016114323062152654,0.021196662501589452,0.026424030114637984,0.03165883119221694,0.0368151492230773,0.041839947154509206,0.046701844105899365
2090.0,0.008477653554438889,0.013299049874116387,0.018910979545953322,0.024826854808500495,0.030799461239990215,0.03668587441191378,0.042403300779899095,0.04790613985785848,0.05317201643546226
2100.0,0.009786604829002473,0.015767245180972476,0.02245256674071742,0.02932545417989129,0.03612386776296478,0.042707531152226745,0.049005270353275385,0.05498605350554151,0.06175649329284604
2110.0,0.0115266521165602,0.018862481249547605,0.026763638525534924,0.03467582513356213,0.042333528009217254,0.049613239777689964,0.056504553746991405,0.06465441601483153,0.07266467237088926
2120.0,0.013796854943848573,0.022704040916427838,0.03195243012210775,0.04095833701405177,0.049476107077153844,0.05768686031129784,0.06713517369794292,0.07638357750016034,0.08540286429330882
2130.0,0.0165875399668738,0.0272159666224044,0.03785583813208575,0.04792577789029155,0.057455355152883726,0.06842794496576085,0.0791238485979813,0.08950283819825999,0.09954851474753838
2140.0,0.01966040173290765,0.03198021698664518,0.04389920747685636,0.054885678060559724,0.06720699731321274,0.07949808245904195,0.09137088473395,0.10280299418628128,0.11379379723004776
2150.0,0.023258242185299063,0.037336275949394704,0.0504917662784278,0.06389796986289152,0.07808255218486596,0.09172409033030482,0.10478579886504416,0.11726865834969188,0.12919179190534652
2160.0,0.02667229830696277,0.04223242725576447,0.05636752483819703,0.07250317322413352,0.08800061903920751,0.10277748224705066,0.11682582064047457,0.1301704610520205,0.14284998098228663
2170.0,0.030479139142462034,0.04750525986541273,0.0641739843248956,0.08187664750112884,0.0987032691721074,0.11461410546706452,0.12963607675992192,0.14382181131583718,0.15723200477412272
2180.0,0.03393587216698293,0.052143657250133715,0.07121105851442729,0.09023703067638511,0.10816976691473307,0.12501234875567446,0.14082522800785244,0.15568704527814797,0.16967877609957516
2190.0,0.0376593500172583,0.05716407866872467,0.07875982077030519,0.09912108762537361,0.11815504251855546,0.13591438736291667,0.152497194862784,0.16801066114181273,0.18255765771157764
2200.0,0.04061402350501809,0.06190412543394095,0.08474255975791416,0.1061055222201816,0.12595561549209233,0.14438717193173103,0.16152904602442633,0.17751138791981413,0.1924544284067098
2210.0,0.043705990794547386,0.06691193515489265,0.09100528940129078,0.11336739186351585,0.13402310404761567,0.1531120889004829,0.17079608860265172,0.18722944033322314,0.2025504663558881
2220.0,0.0469289943902816,0.07218934031303696,0.0975457700501366,0.12090103996349905,0.14234910156929195,0.16207856723868058,0.18028607370446537,0.19715128624254635,0.21283127286350415
2230.0,0.04930886035401584,0.0761278898885737,0.10238985199239892,0.12644919765072465,0.1484536238889261,0.1686289685091292,0.18719800918335291,0.20435917119392102,0.22028328038318765
2240.0,0.05174582818121468,0.08019924523367633,0.1073659018000763,0.13212229998839717,0.15467323300738609,0.17528344042651853,0.19420271274899625,0.21164869390195123,0.22780620446274405
2250.0,0.051996184381892706,0.08062148804385783,0.1078796517229329,0.1327055082795126,0.15531028338736233,0.17596293620270745,0.19491611610663034,0.21238946604890993,0.22856924353221117
2260.0,0.051135788202806905,0.0791807577759551,0.1061227355407198,0.1307048672337883,0.15311861994971138,0.17361939242148877,0.1924503802907549,0.2098244857598962,0.2259230520892319
2270.0,0.04914692343068119,0.07586787236520576,0.10206942484763684,0.12607874846822104,0.148042000402519,0.16818337848502635,0.18672426299711936,0.20386195935031562,0.2197664117815123
2280.0,0.045556804458863655,0.06995300581678246,0.09478114002541688,0.11771715143846079,0.1388287650693313,0.158285209195079,0.17626895544294297,0.19294922320304486,0.20847526590476476
2290.0,0.04214466985752078,0.0644057022516426,0.08788109542055011,0.10974541380711178,0.1299966548045988,0.14875380224941523,0.16616310046528632,0.18236724844494398,0.19749573811983334
2300.0,0.037700483466527664,0.05727730451468228,0.07891337018771885,0.0992975091341833,0.11834446437415248,0.13611101853408605,0.15269752471689502,0.16821250674036137,0.18275963780655402
2310.0,0.03360542881726826,0.051763330406584804,0.07064865986254883,0.08957243374320975,0.10741307986184671,0.12417397171983038,0.13991484610688817,0.1547133155126947,0.16864929708989265
2320.0,0.02992538507226693,0.04683364351492892,0.06319919581232415,0.0807188248963206,0.09738259026024809,0.1131497351292528,0.1280452530029971,0.14211968149427387,0.15543174916643382
2330.0,0.026576254342489135,0.04221195734359435,0.05638081879218473,0.07253397468440756,0.08803630974479676,0.10281073851198064,0.11685246151875317,0.13018818277524755,0.1428576136225396
2340.0,0.023998938398145486,0.038559446872434344,0.05201693985623775,0.06613330410315556,0.08067337281727562,0.09461621396135023,0.10793564981195763,0.12064078919113838,0.1327570184964158
2350.0,0.021643263839324363,0.035139326129584425,0.04787564199939835,0.06018408986969438,0.07378323798938874,0.08690499847871344,0.09950507741767048,0.11157721868344753,0.1231340437577092
2360.0,0.02012801809033822,0.03289831586476253,0.04512264171465716,0.05630736116754224,0.06926751509335463,0.0818269574032025,0.09393071509906141,0.10556317709867784,0.11672903020027374
2370.0,0.018712471972129382,0.03077114924359663,0.0424779830034619,0.053299639440799004,0.06497434197155376,0.07698030413164487,0.08859272010291949,0.0997876386294015,0.11056254414094505
2380.0,0.01788024605262343,0.029509961005103728,0.04089697294635342,0.051492082018927535,0.062429402862148126,0.07409828089949583,0.08540990810221316,0.0963357334911647,0.10686919036163042
2390.0,0.017084211761039733,0.028292543910532895,0.039359997670330674,0.049724990551342975,0.059969232485250386,0.07130560346462364,0.08231949303077529,0.09297811822559293,0.10327113315608138
2400.0,0.01649017303899037,0.027381163906506717,0.03820408486288174,0.048390208042197624,0.05812924698156138,0.06921269621219026,0.07999928668075867,0.09045326605464514,0.10056159018683966
2410.0,0.01591662783187105,0.02649546332259848,0.03707490147906857,0.047080828191403815,0.05633899767332677,0.06717268755588764,0.07773422843750194,0.08798510547217847,0.09790973202485194
2420.0,0.01546708129804268,0.02580093716468364,0.03618697079490125,0.04604805688640383,0.055187731311721895,0.06557323653340613,0.07595589476282173,0.08604490866737873,0.09582278936170492
2430.0,0.01503019651393747,0.02512271175475888,0.035316457484065894,0.04503226614104145,0.05406520182431772,0.06400773859947727,0.07421319195165718,0.08414155895679988,0.09377354511699629
2440.0,0.01452560898755724,0.024333869599899745,0.03429899276389724,0.04384051893485641,0.05274425463385597,0.062180326912828786,0.0721761982983978,0.08191420931710866,0.09137302008667585
2450.0,0.014037869348674504,0.023566990648895284,0.033305242881953745,0.04267207529684527,0.05144500417870264,0.060398432613120924,0.07018706121191265,0.07973642685941545,0.08902327312878688
2460.0,0.01356649899073891,0.022821653258515266,0.032334958891322735,0.04152687391698508,0.050167555244353394,0.058661215498996555,0.06824499479127222,0.07760748788090721,0.08672364671973448
2470.0,0.013165840826020314,0.02218978970279571,0.03151120681043587,0.0405523157249619,0.04907776098975414,0.05719095855908095,0.06659929373238734,0.07580131116494132,0.08477054236481138
2480.0,0.01277677534657291,0.021573512342967817,0.030704791362984908,0.039595271100399565,0.04800471364748692,0.05584935113974922,0.0649883050156524,0.07403133166276216,0.08285474660786862
2490.0,0.012398997055524037,0.020972523028402586,0.029915500760261355,0.038655634996370654,0.04694840961475755,0.054704112138991234,0.06341146835125726,0.07229702089255241,0.08097576681649021
2500.0,0.01203220642744487,0.020386523705654667,0.029143117523923897,0.037733292823364115,0.04590883366061597,0.05357448727490072,0.06186822524916631,0.07059785017216433,0.07913310837199028
